site_id,type,hits,fails,max_retries,,num_stores,max_stores,memcpy_size,memcpy_max_size,undolog_size_avg,undolog_size_max
 935, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
 936, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
 937, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
 938, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
 939, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
 940, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
 941, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
 942, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
 943, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
 944, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
 945, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
 946, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
 947, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
 948, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
 949, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
 950, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
 951, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
 952, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
 953, INVALID,       0,       0,       0,,       0,       0,       0,               0,          0.0000,               0
